date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:22	25067/25067	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:06%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/index.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/index.html	(from )
16:28:22	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Nov%202021%2009:28:23%20GMT	http://duruthemes.com/robots.txt		(from )
16:28:23	272/272	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Sep%202021%2019:28:58%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/favicon.png	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/favicon.png	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:23	637/637	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Sep%202021%2019:28:54%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/css/plugins.css	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/css/plugins.css	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:23	81120/81120	---M-Z	200	added ('OK')	text/css	date:Sun,%2019%20Sep%202021%2019:28:54%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/css/style.css	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/css/style.css	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:24	22232/22232	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:53%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/about.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/about.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:25	16350/16350	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Sep%202021%2019:28:58%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/logo-light.png	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/logo-light.png	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:25	18077/18077	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:22%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/services.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/services.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:25	13988/13988	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:28%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/projects.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/projects.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:25	16485/16485	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:25%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/projects2.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/projects2.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:26	13812/13812	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:31%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/project-page.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/project-page.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:26	14832/14832	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:35%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/pricing.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/pricing.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:27	17654/17654	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:19%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/team.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/team.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:27	14411/14411	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:16%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/testimonials.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/testimonials.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:27	13495/13495	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:37%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/clients.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/clients.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:28	17649/17649	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:11%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/faqs.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/faqs.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:28	19985/19985	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:09%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/image-gallery.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/image-gallery.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:28	13731/13731	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:03%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/video-gallery.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/video-gallery.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:29	11916/11916	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:57%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/404.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/404.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:29	4998/4998	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:34%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/coming-soon.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/coming-soon.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:29	13975/13975	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:47%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/blog.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/blog.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:30	17456/17456	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:44%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/blog2.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/blog2.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:30	14854/14854	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:41%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/post.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/post.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:31	12906/12906	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:31%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/contact.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/contact.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:31	14720/14720	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:50%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/architectural-design.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/architectural-design.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:31	3748/3748	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Sep%202021%2019:29:20%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/icons/6.png	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/icons/6.png	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:32	14705/14705	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:58%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/interior-design.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/interior-design.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:32	3322/3322	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Sep%202021%2019:29:20%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/icons/2.png	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/icons/2.png	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:32	14696/14696	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:56:13%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/urban-design.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/urban-design.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:33	3748/3748	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Sep%202021%2019:29:21%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/icons/3.png	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/icons/3.png	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:33	14690/14690	---M-Z	200	added ('OK')	text/html	date:Sun,%2019%20Sep%202021%2020:57:28%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/decor-plan.html	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/decor-plan.html	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:33	3363/3363	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Sep%202021%2019:29:20%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/icons/5.png	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/icons/5.png	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:42	85962/85962	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Sep%202021%2019:28:58%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/about.png	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/about.png	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:55	126251/126251	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2019:29:10%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/projects/2.jpg	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/projects/2.jpg	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:55	124442/124442	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2019:29:10%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/projects/3.jpg	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/projects/3.jpg	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:56	140686/140686	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2019:29:10%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/projects/1.jpg	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/projects/1.jpg	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:28:56	92893/92893	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2019:29:08%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/projects/4.jpg	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/projects/4.jpg	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:29:17	136517/136517	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2019:29:09%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/projects/5.jpg	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/projects/5.jpg	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
16:29:19	143811/143811	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2019:29:09%20GMT	http://duruthemes.com/demo/html/savoye/multipage-dark/img/projects/6.jpg	C:/My%20Web%20Sites/project-dark-architecture/duruthemes.com/demo/html/savoye/multipage-dark/img/projects/6.jpg	(from http://duruthemes.com/demo/html/savoye/multipage-dark/index.html)
